Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown
39.0,1,0,2.89768,7.12922862580025,0.46777,2.2055309548004915,False,False,False,False,True
26.0,1,0,4.95397,4.4503354958761925,9.26918,5.373642249669999,False,False,True,False,False
21.0,1,1,3.72609,4.5578209052069285,3.88461,6.203544749536209,False,True,False,False,False
22.0,1,0,4.9722,5.055755812221797,9.5717,5.641770139184867,False,False,False,False,True
24.0,0,0,0.40767,5.031321979177259,0.99494,6.4571678636053145,False,False,False,False,True
26.0,1,0,1.20733,3.760838470640956,2.85753,6.648942548032019,True,False,False,False,False
37.0,0,1,9.12575,3.4669120339460777,8.69635,8.019430364336543,False,False,True,False,False
23.0,0,0,3.27095,3.839488094921762,7.97969,5.547657950793266,False,False,False,True,False
27.0,0,0,6.42098,6.687314795457552,5.35821,7.109345444205685,True,False,False,False,False
26.0,1,0,9.26568,7.094867942578975,7.20796,2.224824585056044,False,False,False,False,True
30.0,0,0,4.07552,5.559246828766356,5.42691,6.967702218462836,True,False,False,False,False
21.0,0,1,3.02461,7.042306548749213,5.43475,5.525225781545324,True,False,False,False,False
27.0,0,1,6.84931,7.40977683891414,2.41201,3.832653486799058,False,False,False,False,True
20.0,0,0,2.07681,6.030980799966125,4.73508,6.952377191010818,False,True,False,False,False
40.0,1,1,3.66189,7.4054424055907635,6.22955,2.391449406352165,False,False,False,True,False
25.0,1,0,1.42045,6.770136806352219,3.29987,6.189164529134656,False,False,True,False,False
26.0,1,0,4.10921,4.699019213469798,8.72555,6.413843534363062,False,False,False,False,True
31.0,0,0,3.26896,4.838061176215925,3.10378,5.182336473017613,False,True,False,False,False
26.0,0,0,3.22409,4.901996752510467,7.43433,6.441745055503385,False,False,False,False,True
28.0,1,0,6.63169,8.196829926723817,7.55756,6.376308545114467,False,False,False,False,True
21.0,0,0,1.00468,5.638811807184759,2.68426,5.168332609395478,False,False,True,False,False
22.0,1,0,6.66293,6.658219930784193,5.52568,4.283093528773532,True,False,False,False,False
22.0,0,1,1.19088,6.894126823197603,1.35103,4.081908317855805,False,False,False,False,True
23.0,0,1,8.35028,5.217758292667566,6.79016,5.46344630100844,False,False,False,True,False
30.0,1,0,1.5835,6.571256285041164,7.80896,6.284771679940765,True,False,False,False,False
23.0,1,0,1.2567,5.174840980520139,9.33208,5.777968820839703,False,True,False,False,False
30.0,1,1,8.62393,5.54136386183429,8.71819,4.513138112263007,True,False,False,False,False
27.0,1,0,4.27905,7.634234716919994,5.34514,5.147073148734222,False,False,True,False,False
34.0,1,0,2.66391,6.109699868416977,6.81701,6.230863847996153,False,False,False,False,True
33.0,1,0,5.44088,6.241954079569501,2.66034,5.144993842101287,False,False,False,False,True
36.0,1,1,9.21362,6.276025377655644,9.68858,5.985875701599041,True,False,False,False,False
21.0,0,0,3.78816,4.89341453170602,2.85193,6.502513741244983,False,False,True,False,False
28.0,0,0,1.60274,6.509306336158337,5.4279,3.7527877272107406,True,False,False,False,False
30.0,0,1,3.66701,6.614762934538517,6.04878,4.720137120814347,False,False,False,False,True
26.0,0,0,3.8371,6.43487273074714,2.82704,7.130102350906928,False,False,False,False,True
26.0,0,0,4.62259,6.4425807349435,3.26098,6.328491522370514,False,False,False,False,True
27.0,1,1,3.19086,6.731956447032292,4.09794,4.173164156956668,False,False,False,False,True
35.0,0,0,6.97056,2.956241587763851,3.60997,6.244522383384489,False,False,False,False,True
25.0,1,0,4.3136,6.428322478339856,5.66341,5.6671824791305,False,False,True,False,False
24.0,1,0,4.12659,3.726673802030074,5.30241,3.951050902069416,False,True,False,False,False
30.0,1,1,2.26179,2.321044081548524,2.64095,6.006406867978889,False,False,False,True,False
22.0,1,0,0.78642,6.235275697908766,5.45756,6.236752353886677,False,False,False,False,True
27.0,1,0,0.13198,6.846451325012299,8.85138,6.318632607365517,False,True,False,False,False
23.0,1,0,7.72307,6.031263230673641,8.43106,6.02570175115057,True,False,False,False,False
23.0,0,0,6.95084,6.272255626937483,8.55931,6.087089346551076,False,False,False,True,False
30.0,0,1,0.87699,5.249815577124135,9.10434,5.882735761048818,False,False,False,False,True
22.0,1,1,4.18171,6.815243711012963,5.76266,0.0,False,True,False,False,False
28.0,0,0,8.80933,5.726676071731614,7.05024,6.19611380307962,False,False,False,False,True
22.0,1,0,5.09179,5.309426476140413,8.55464,3.774392526815939,False,False,False,True,False
33.0,0,1,6.42985,6.237171440209816,2.47831,6.000399249887239,True,False,False,False,False
29.0,1,1,6.49435,4.213848435292215,8.6905,2.3774354426244684,False,True,False,False,False
29.0,1,1,4.23749,3.441021802396658,7.41403,6.171199164974792,True,False,False,False,False
23.0,0,1,0.50799,4.558645554482753,0.40024,6.291753153783085,False,False,False,True,False
20.0,1,0,7.35895,4.141335189008473,9.41073,6.042627739107083,False,False,False,False,True
24.0,1,0,8.21184,6.834354488653436,2.05075,3.939214372314341,False,False,False,False,True
27.0,1,0,6.35567,6.305548527337082,2.32808,6.198842748322391,False,False,False,False,True
32.0,0,0,8.7288,6.676277679070703,5.64356,6.5308979567438765,True,False,False,False,False
20.0,1,0,2.10819,4.01097820404624,0.95122,5.294317588961951,False,False,True,False,False
35.0,0,1,2.2895,4.703960868569446,7.32626,5.618124059557686,False,False,False,False,True
35.0,1,0,6.15267,6.489443668103732,2.33242,6.189693339445851,False,True,False,False,False
24.0,0,1,4.66035,6.422606672088088,6.2672,3.776804258189468,False,False,True,False,False
29.0,1,0,5.78493,3.601311806365469,3.0242,6.124454072240624,False,False,False,False,True
25.0,1,0,6.32529,6.859653098127535,7.42236,5.585212600578206,False,False,True,False,False
31.0,1,0,8.67079,7.175728193048622,6.5608,6.196552312302228,False,False,False,False,True
21.0,1,0,1.75697,3.683459922907062,0.07448,7.062257513853082,False,False,False,False,True
31.0,1,1,0.4564,5.6106074747455885,9.02878,6.362437102169044,True,False,False,False,False
19.0,1,0,0.09693,6.411206161123845,4.43117,4.264544997071551,True,False,False,False,False
28.0,0,0,1.43676,6.659211146994018,4.03266,7.126206891471364,False,False,True,False,False
33.0,0,0,0.86398,8.001466337930548,8.15895,7.3001045310232,False,False,False,False,True
29.0,0,1,2.08489,6.128522449805124,3.06857,4.7961089328845965,False,False,False,False,True
27.0,1,0,4.74025,7.758244128902364,9.87908,3.8061940691815455,False,True,False,False,False
21.0,1,1,0.14069,4.518331688232703,7.72155,5.858886262615642,False,False,False,True,False
27.0,0,0,1.8327,6.322445223109368,0.43864,7.07690629201433,False,False,False,False,True
19.0,1,1,2.97844,5.050223285667889,9.38687,5.607490743588909,False,False,False,False,True
24.0,0,1,6.84622,4.887033919466463,7.6099,1.330483108208207,False,False,False,False,True
24.0,1,1,2.61721,5.979610217309951,7.19443,3.510952958698817,False,False,False,True,False
23.0,1,1,8.0436,3.308509483058976,4.40692,4.118390507996024,False,False,False,False,True
31.0,1,1,9.43849,6.589408135116315,5.97569,5.38483261358716,False,False,True,False,False
20.0,1,1,9.43811,4.073250271092428,9.52727,5.0059606633232905,False,False,False,True,False
27.0,1,0,3.56325,4.657446162860576,9.07099,5.9658961147734,False,False,False,False,True
25.0,0,0,4.82844,6.033422672154513,6.26809,6.069942985201516,True,False,False,False,False
29.0,1,0,0.94489,6.449819871408785,6.4992,6.533621833862867,False,False,False,True,False
30.0,1,0,3.62046,5.667346651416334,6.81331,5.318182848084236,False,True,False,False,False
25.0,1,1,2.20243,6.2812750586820005,2.79608,6.600968103068433,False,True,False,False,False
23.0,0,0,9.175,5.151517260139287,6.59555,6.197988452242123,False,False,True,False,False
27.0,0,0,9.73757,7.173696720334778,5.83961,6.0867385739474535,False,False,False,False,True
28.0,0,0,1.59443,4.644116687849445,9.97373,6.897290353720913,False,False,False,False,True
30.0,1,0,1.70377,7.808903285635992,5.75802,3.7546119521668233,False,True,False,False,False
26.0,1,0,1.40596,6.353882649749855,5.15614,8.188823587876644,False,True,False,False,False
28.0,1,1,7.10674,7.088172883940478,7.2463,5.641755784355844,False,False,True,False,False
21.0,1,0,1.7459,5.330739618826956,4.73404,6.303513595739656,False,False,False,True,False
27.0,1,0,2.36632,6.354229090392899,5.9765,5.106780667823816,False,False,False,True,False
22.0,0,0,5.43954,5.285780864719075,9.09546,7.219780551646021,False,False,False,True,False
30.0,1,0,6.44511,4.971117691081106,3.33077,6.509443607523547,False,False,False,False,True
25.0,1,1,0.23464,5.431365162334777,8.78972,3.976360595225808,False,False,False,True,False
22.0,1,0,9.72849,4.820252724000516,0.0625,0.0,False,False,False,False,True
27.0,1,1,8.51519,6.104059218914002,6.04318,4.9822075383836575,False,False,False,False,True
31.0,0,0,1.95559,6.288591364026764,4.86756,5.32991477487246,False,False,False,True,False
29.0,0,1,3.44205,5.633757762516697,9.28301,2.8847345970320943,False,False,False,True,False
24.0,1,0,9.07236,3.480805027333515,7.08666,5.1262570137550965,False,False,True,False,False
29.0,1,1,2.40623,6.552640297939115,9.15058,5.015174624893031,False,False,False,False,True
28.0,1,0,7.22678,7.5257845363856894,4.79848,6.509076416638438,True,False,False,False,False
26.0,1,0,4.6129,5.379283461097879,9.57013,6.082426879599092,False,False,False,True,False
23.0,0,0,0.36512,4.111701323009593,8.69944,2.133930750346132,True,False,False,False,False
33.0,1,0,4.61679,6.84401471293355,1.84365,5.647412221650611,True,False,False,False,False
22.0,1,0,0.23867,4.955182167986923,4.17394,6.001550695653659,False,False,True,False,False
30.0,1,1,4.12912,6.180371366621038,4.66875,4.459501314371188,False,False,False,False,True
26.0,0,0,6.30375,4.853288279770792,5.44613,0.3962041465727361,True,False,False,False,False
27.0,1,0,1.84098,6.157420580076062,6.53703,6.21621472103732,False,True,False,False,False
32.0,1,0,9.51352,7.109356774042698,4.33039,6.743690983114322,True,False,False,False,False
26.0,1,1,1.29967,5.105817686742128,2.76281,4.678432925260644,False,False,False,False,True
25.0,1,0,7.92532,4.580502048115876,5.00052,6.732310814194026,True,False,False,False,False
25.0,0,0,3.00125,7.496337706402235,8.91661,5.867840561940696,False,False,True,False,False
20.0,1,0,2.75051,5.573915509788959,8.58537,6.3355230085749445,False,False,False,False,True
25.0,1,0,7.76008,6.869074821719454,6.01422,6.117257214391557,True,False,False,False,False
28.0,1,0,7.41512,6.168207117571709,4.95089,3.808366198950542,False,False,False,False,True
25.0,1,0,6.27756,6.92924225580641,7.00031,6.260852269894959,False,False,False,False,True
27.0,1,0,8.13996,4.893772807255024,1.89217,1.2333213094676445,False,False,False,False,True
21.0,1,0,3.13263,5.586756750274289,4.49272,8.200855424395865,False,True,False,False,False
39.0,0,0,9.25682,6.568983330548384,6.51532,7.025735180381108,False,False,False,False,True
29.0,1,0,3.28585,6.23082816857186,9.26491,4.377413488243248,False,False,True,False,False
31.0,0,0,7.27077,3.73325848406388,3.14063,6.003587683235302,False,False,True,False,False
35.0,1,0,1.31149,6.53460649346897,5.28723,4.807689791741456,False,False,False,False,True
30.0,0,0,7.47201,6.612795263857299,7.31103,7.134409559595966,False,False,False,False,True
35.0,1,1,0.78778,4.537190243383005,2.66115,5.345124589487885,False,False,False,False,True
22.0,1,0,3.39583,4.768846383478577,7.52411,6.401667264732091,False,False,False,True,False
27.0,1,0,1.06814,4.041194368359102,6.49022,6.00330714625906,False,False,True,False,False
21.0,0,1,9.73853,6.033509083280068,8.80052,0.7839249168436284,False,False,False,False,True
23.0,0,1,5.62486,4.03940118909527,5.5764,8.106226802893797,False,False,True,False,False
25.0,0,0,6.77373,6.363223788611446,5.62223,2.2614245368065093,False,False,False,True,False
32.0,1,0,3.93943,6.381045699216852,0.56719,5.005353361151501,False,False,False,False,True
29.0,1,0,4.7866,3.5379502303567216,7.82108,6.329002832579744,False,False,False,False,True
36.0,1,0,2.29318,4.056914488541569,9.65887,8.001325504402914,False,False,False,False,True
23.0,1,1,7.68515,4.67050189493435,5.72471,2.270622392766624,False,False,True,False,False
23.0,1,0,8.50758,3.39014030255242,7.29168,3.440811386557334,False,False,False,False,True
24.0,0,0,6.70639,6.338896257910633,7.75994,6.507124117066982,False,False,False,True,False
22.0,0,0,0.06008,4.53496314919953,6.69619,4.380012719829473,False,False,True,False,False
24.0,1,0,5.13123,3.942627976839925,7.05773,5.820540583448639,False,False,True,False,False
30.0,0,0,1.87104,7.226391843975085,0.90141,7.440002851592707,False,False,False,False,True
28.0,0,0,1.96592,6.38234947743468,2.62509,6.170240133779229,False,False,False,False,True
28.0,0,0,6.66517,3.8013557940991696,1.51161,2.706990264788451,False,False,True,False,False
25.0,0,1,4.34414,7.311939551258607,9.84139,5.094792595844944,False,False,False,False,True
25.0,0,0,4.16746,6.512764274894765,7.61298,6.751040542545294,False,True,False,False,False
31.0,1,0,9.68186,6.698113715368328,4.66488,6.353247147541625,True,False,False,False,False
23.0,1,1,0.68073,6.49512077097615,2.23142,3.7348497951665154,True,False,False,False,False
32.0,1,0,3.0486,6.417379416089288,0.92985,6.705067471979679,True,False,False,False,False
25.0,0,0,1.19024,6.8882821453397804,6.80435,5.8002306439465405,False,False,True,False,False
28.0,0,0,2.90433,7.896891518528533,0.95383,6.260466612078664,False,False,False,False,True
21.0,0,0,3.09327,6.096500622574087,5.91004,6.79929246293423,False,False,False,True,False
30.0,0,0,1.88543,6.247222071636858,9.68422,4.487169855153593,False,False,False,False,True
29.0,0,1,0.04285,7.139906644008295,6.07169,5.593685436438509,False,False,False,False,True
35.0,1,0,3.03839,6.334100457165251,5.95259,7.0879681343064505,False,False,False,False,True
31.0,0,1,9.09653,5.454633964464295,4.8589,4.509565874944212,False,True,False,False,False
35.0,1,0,0.81103,7.296086270142507,6.05246,4.543611065914721,False,False,False,True,False
22.0,0,0,3.62331,3.6640708969156814,4.0203,5.085731547653543,False,False,False,False,True
26.0,1,0,0.86841,7.793218092048665,5.28697,5.77167652957872,False,False,True,False,False
26.0,0,0,5.76889,3.463487025186897,3.83857,5.977893704847141,False,True,False,False,False
28.0,0,0,1.50725,6.195890581229191,6.10598,5.498555392738179,False,False,True,False,False
24.0,0,0,7.17012,5.016194963508775,0.77932,4.021748592559402,False,True,False,False,False
32.0,0,0,6.11016,7.624174404755002,9.56299,2.48402300131276,False,False,False,False,True
21.0,0,1,1.61107,4.494590797194166,7.81823,5.379871247867483,False,False,False,False,True
28.0,1,0,3.83453,6.680344644508565,7.68016,4.045389789462389,False,True,False,False,False
28.0,1,1,6.03339,6.397065797634301,8.76828,5.324450485771119,False,False,False,False,True
32.0,0,0,5.56742,6.4026649761698256,1.732,5.1795430576263,False,False,True,False,False
26.0,1,0,4.19222,6.229952794358748,7.55107,5.759582649515823,False,False,True,False,False
22.0,1,1,4.17458,6.236301333713276,3.34278,4.68834957459376,True,False,False,False,False
29.0,1,0,8.54802,3.8704255272273818,1.19915,3.345315526422812,True,False,False,False,False
27.0,0,0,8.10966,7.066628467624716,0.15819,7.390104853359156,False,False,False,False,True
22.0,1,1,8.97643,2.056127784500524,2.46683,5.514054830624947,True,False,False,False,False
29.0,0,0,2.80848,6.854427284756243,9.20797,2.5809300332166045,False,True,False,False,False
43.0,1,0,6.29101,6.249800599235156,7.31755,5.670915503205471,False,False,True,False,False
23.0,1,1,0.66378,4.604384936711801,6.75586,5.880729798770751,False,False,False,False,True
19.0,1,0,0.32586,4.450876529577464,6.43519,1.3787113691549706,False,False,False,False,True
22.0,1,0,5.53057,6.219473207161337,4.65648,6.926130471487106,True,False,False,False,False
22.0,1,1,8.8275,6.602940072225863,7.41384,5.366011500002384,False,False,False,True,False
23.0,0,0,7.27193,6.495220659708984,3.92209,7.025141101631972,False,False,False,False,True
24.0,1,0,5.89,6.287855211102339,0.83958,6.359375841117051,False,False,False,False,True
25.0,0,0,1.79254,6.920620780646595,3.00084,6.671979185214323,False,False,False,True,False
27.0,1,0,4.2962,3.173880035247739,3.52532,6.682275631501869,False,False,False,False,True
34.0,1,0,1.46774,4.048883947172049,9.28,6.730497016264384,True,False,False,False,False
32.0,1,0,7.64759,6.826458214728089,0.29069,4.392928386543697,False,False,False,False,True
27.0,0,0,7.09405,6.614251181947884,9.83472,6.135346579098035,False,True,False,False,False
25.0,0,0,7.01265,5.866160055781428,1.89241,5.01572380743319,False,False,False,True,False
31.0,1,0,9.15705,3.945797660667741,9.48016,5.852068242518959,False,True,False,False,False
22.0,0,0,7.41355,3.464696684087192,0.44573,5.119639758012237,False,False,True,False,False
41.0,0,0,7.18946,7.067289505630985,4.85029,6.082606217917308,False,False,False,False,True
27.0,0,0,5.73422,4.460027679908517,9.31999,6.091179617934826,False,False,False,True,False
34.0,0,0,1.98346,1.0205854959301428,6.79534,6.020350020425004,False,False,False,True,False
24.0,0,0,5.55274,4.738310663886562,8.82601,6.862758809959659,False,False,False,True,False
22.0,1,1,6.77919,5.856179040946548,7.40376,4.348652306957609,False,False,False,True,False
35.0,1,1,1.70011,5.0722885116887015,7.37608,4.864717841871774,False,True,False,False,False
36.0,1,0,7.89361,7.090482552863691,5.86699,6.305073549920681,False,False,False,False,True
27.0,1,1,3.29063,7.071571044619374,1.36087,1.563875659056805,True,False,False,False,False
29.0,1,0,3.83802,6.626245658283034,5.58776,5.126162115647803,False,False,False,False,True
25.0,1,0,1.87286,7.28024185482445,9.68531,6.559814947363876,False,True,False,False,False
25.0,0,0,2.6425,6.455152951575247,8.49184,6.686350971750482,True,False,False,False,False
31.0,0,0,0.25951,6.730265689357585,8.49677,4.270275011440534,False,False,False,False,True
32.0,1,0,0.16375,6.963849569990572,2.7777,6.158391153393944,False,True,False,False,False
26.0,0,1,2.91096,6.110180108607285,7.44293,3.552502653597611,False,False,False,False,True
30.0,1,0,3.62706,4.221544317057986,9.41574,5.104851125665442,False,False,False,False,True
34.0,1,1,3.51522,7.236942832221702,9.74759,3.929863879480855,True,False,False,False,False
23.0,0,0,5.88517,6.431972225407583,9.67402,6.613627766668305,False,False,True,False,False
29.0,0,0,3.56659,6.994373523290374,1.41148,6.246891380191054,False,False,False,False,True
27.0,0,0,2.16006,5.9204741772159695,1.60663,3.5407506825692576,False,True,False,False,False
20.0,0,0,5.10859,6.431189713886343,4.47399,4.55631294816914,False,False,False,True,False
23.0,1,1,9.38318,7.409788733531757,6.65015,6.248806743143785,False,False,False,True,False
30.0,1,0,6.46208,6.874817291132879,6.41665,3.9892611687281687,True,False,False,False,False
24.0,0,0,0.33809,4.5609422946661375,1.305,6.565234612718532,False,False,False,False,True
23.0,1,0,3.20235,5.3478679705624685,8.00533,6.790099133945775,False,False,False,False,True
23.0,0,0,2.78784,4.433821219551286,2.65661,6.305122389009783,True,False,False,False,False
39.0,1,0,9.7012,6.243791683631998,0.8875,2.098711223621053,False,False,False,False,True
30.0,0,0,9.58657,4.48954311804438,5.88509,6.042344928013615,False,False,False,True,False
26.0,0,0,9.49845,6.581099033796695,4.24671,6.854605893314395,False,True,False,False,False
39.0,1,0,4.39818,4.549992951963651,5.09386,6.373233535971303,False,False,False,False,True
27.0,0,1,6.6165,6.577534900487502,1.78972,6.657229296823143,True,False,False,False,False
26.0,1,0,1.51033,6.5859246469406925,8.41521,6.069157010540683,False,False,False,False,True
31.0,1,0,5.90526,5.737007255414474,7.52938,4.669457026545544,False,False,False,True,False
27.0,0,0,7.49177,7.382058541448706,9.2292,5.367018026235147,False,False,False,True,False
24.0,0,0,6.55653,6.110610781453562,1.30944,4.255281694441095,True,False,False,False,False
38.0,1,0,8.36249,3.2690427972442606,4.75474,4.843729044643366,False,True,False,False,False
32.0,0,0,8.1047,6.690010602023483,9.27702,4.184291114003962,False,True,False,False,False
23.0,0,0,0.81901,6.38703590019375,2.19301,6.169409043084337,False,False,True,False,False
29.0,0,0,1.75237,6.1713422493376,9.00726,6.7216689969115135,False,False,True,False,False
24.0,0,0,0.51987,7.297309230152562,8.19213,5.090025870778466,False,False,True,False,False
22.0,0,0,5.30284,3.9807119019484674,9.69356,5.124774457600131,False,True,False,False,False
19.0,1,0,3.98951,4.953516369623673,8.43064,5.208397420375958,False,False,True,False,False
29.0,0,0,5.48136,8.779661309810383,6.94248,6.091336867589067,False,True,False,False,False
25.0,0,1,9.03507,7.668222928780311,1.6812,4.583298206360025,False,False,False,False,True
20.0,1,0,6.10461,5.384671790830286,5.09417,6.060589521493371,False,True,False,False,False
27.0,1,0,5.85312,6.322575508177434,6.91115,6.616368395309946,False,False,False,False,True
23.0,1,0,4.9538,5.622537299111527,3.06265,6.1744262228328655,False,True,False,False,False
31.0,0,0,5.33671,7.323222897285787,6.8939,6.342180557016328,False,False,False,False,True
37.0,1,0,8.29997,7.172430398733841,2.6642,5.017592549669881,False,False,False,False,True
27.0,0,1,1.44153,6.802967439068174,8.24438,6.90297345548429,False,False,False,False,True
30.0,0,0,7.06784,6.047859364960212,3.4551,6.571723956654452,False,False,True,False,False
26.0,1,0,9.49711,6.211552193150811,0.8184,6.762645765955575,False,False,False,True,False
27.0,0,0,1.8911,6.481597232691535,0.26043,7.161502659589072,False,False,False,True,False
28.0,1,0,5.21595,7.114842038258773,5.94576,6.142148650608387,False,False,True,False,False
28.0,0,0,6.62332,6.853409704482474,5.84027,6.062319477218762,True,False,False,False,False
29.0,0,0,6.48391,7.142953078090876,9.52642,2.0612673188831185,False,False,True,False,False
27.0,0,0,7.96352,5.454910433397672,7.62158,6.76483122503642,False,False,False,False,True
23.0,1,0,1.39115,6.057159834938908,7.67056,6.0678796253155705,False,True,False,False,False
21.0,1,0,3.38507,5.470192730707355,9.41414,6.73682938775037,False,False,False,False,True
34.0,0,0,0.76217,6.338487829999309,1.11912,3.639324297623107,False,False,False,False,True
23.0,0,0,7.16257,6.596554572340703,1.49974,5.855721951904181,True,False,False,False,False
28.0,1,0,7.87017,3.761782847044432,5.17583,4.757785916821359,False,False,False,False,True
34.0,0,0,6.30492,2.431227101083664,7.69722,6.6998351297971865,False,False,False,False,True
36.0,1,0,4.98501,6.608668415405328,6.21142,2.4298893467345355,False,False,False,False,True
30.0,1,0,2.6341,5.786306813961905,6.876,6.53759026806143,False,False,True,False,False
27.0,0,0,5.44602,6.353674163780273,6.79702,4.081897791421978,False,False,False,False,True
30.0,1,0,0.55343,6.182713495262222,3.46799,6.527828261837652,False,False,False,False,True
33.0,1,0,6.91826,7.156355527187703,9.2294,5.749888360245859,False,False,False,False,True
20.0,0,0,0.08316,5.392692478054412,0.72718,6.1748448978262935,False,False,True,False,False
28.0,1,0,0.83087,7.076901027831126,0.13988,5.7735389129674015,False,False,True,False,False
24.0,1,0,2.2102,7.398976819937922,9.43879,5.853904580396271,False,False,True,False,False
31.0,0,0,3.39,4.434164568469447,3.50569,2.330410129797056,False,False,False,False,True
30.0,0,0,3.31617,6.1669765902609335,2.19703,5.136576128619772,False,False,True,False,False
29.0,1,0,1.34159,4.251880014285622,8.51581,5.681339263968781,False,False,False,False,True
31.0,1,0,5.03022,6.438840343463134,5.82712,4.128132163476088,True,False,False,False,False
24.0,0,0,9.46055,5.892497971204513,5.99787,7.123825763839636,False,False,False,False,True
32.0,1,1,5.01125,6.102760247690882,4.64537,5.754195797555305,False,True,False,False,False
31.0,1,0,3.81858,6.328316529106566,5.6162,7.074584686913349,False,False,True,False,False
35.0,0,1,2.06605,5.690078112584301,2.74347,4.45012742774378,False,False,False,False,True
26.0,1,0,1.58642,4.475281062828363,6.4041,3.493831232568089,False,False,False,False,True
32.0,1,0,1.40344,6.708468665662037,9.08163,6.153876636773613,False,True,False,False,False
29.0,0,0,6.06139,7.014049050389062,6.4202,6.462269578667458,True,False,False,False,False
26.0,1,0,3.0591,5.977166793824726,1.07779,6.250993027452448,False,True,False,False,False
30.0,1,0,5.47537,6.250855922334408,3.6883,6.415375254370989,False,False,False,False,True
30.0,1,0,6.10606,6.0409732132858,3.17422,7.121903022109409,False,True,False,False,False
20.0,0,0,0.08762,6.498384246350568,6.62933,6.676638475363551,False,False,False,True,False
28.0,1,0,8.75789,6.628433425737383,9.27964,2.6508444052134745,True,False,False,False,False
37.0,1,0,3.43736,7.620668676200918,4.80358,4.911385075581223,False,True,False,False,False
23.0,1,0,6.91348,5.786987342310964,2.4623,1.4986265254308773,False,False,False,False,True
25.0,0,0,1.00586,5.739852522718111,2.72459,6.30552944345755,False,False,True,False,False
23.0,0,0,0.49764,6.363038913502425,0.09284,3.505736107190875,False,True,False,False,False
23.0,1,0,7.56381,7.717095706703709,9.09743,5.700155888221931,False,False,False,False,True
23.0,1,0,2.20602,5.150529798711409,6.95002,4.024917399211039,False,False,True,False,False
22.0,1,1,6.54208,5.848255171956937,8.17013,2.478794897915481,False,False,False,True,False
35.0,1,0,9.94808,6.645330018505827,8.83047,6.146830916953376,False,False,False,False,True
21.0,1,1,3.23378,6.28294086935541,9.26475,5.420100072383796,False,False,False,True,False
26.0,1,0,2.93578,6.376170516858337,1.47154,7.711935367547474,False,False,False,False,True
29.0,0,0,3.67765,6.75115471297504,3.21333,5.543012637785225,False,False,True,False,False
25.0,1,0,7.91165,5.460870269106723,6.33486,6.92742004154024,False,False,False,True,False
27.0,0,1,7.30902,6.078300441665182,6.55066,4.650394864213096,False,False,False,False,True
34.0,1,0,7.20206,6.459848894999882,4.90987,4.650606198856357,False,False,False,False,True
28.0,0,0,3.83787,6.176959075499038,0.40818,7.747758073017291,False,False,False,False,True
27.0,0,0,4.95555,6.992132155121928,5.31971,6.972098004470059,False,False,False,True,False
44.0,0,1,2.75045,5.514780457619461,3.63745,4.872857450354409,True,False,False,False,False
30.0,1,1,2.18772,7.286137328942921,2.69621,3.8516522921295513,True,False,False,False,False
33.0,0,1,2.23244,6.224832430331118,0.08865,4.02019471296982,False,False,True,False,False
28.0,1,0,3.64387,6.70908025470916,9.49974,1.812369704638508,False,False,False,False,True
35.0,0,0,4.327,6.266505508469317,8.38747,5.870608832505874,False,False,True,False,False
22.0,0,0,5.23012,5.272406153251255,0.9923,4.083918861276063,False,True,False,False,False
31.0,1,0,0.53929,7.770443392587468,5.19266,3.834257410695532,False,False,False,False,True
20.0,1,0,3.40473,5.205872771084176,0.88886,6.48777885071686,False,False,False,True,False
25.0,1,1,8.26834,7.071745982001744,9.41593,5.453632239479301,True,False,False,False,False
30.0,1,1,1.20508,2.541627212670734,9.46553,3.7395602602977247,False,True,False,False,False
26.0,1,0,2.21109,6.379443843969428,6.46298,6.133550682833987,False,False,False,True,False
29.0,0,0,0.31829,7.032430308251974,0.17859,2.378251479646173,False,False,True,False,False
25.0,0,0,4.31968,6.232304671645203,6.26543,6.2486500707284165,True,False,False,False,False
28.0,1,0,4.25464,6.251661379403312,0.39641,7.281161123720703,False,False,False,False,True
37.0,1,0,5.28978,7.073470362070256,0.39343,6.0208043431176845,False,True,False,False,False
31.0,1,0,1.63943,4.829348987109544,8.82953,4.71986176567744,False,False,False,False,True
22.0,0,1,2.07192,4.0009465967230575,7.76626,4.352671915960809,True,False,False,False,False
25.0,0,0,7.94859,6.45510409918609,8.40818,6.715327047341531,False,False,False,False,True
30.0,1,0,5.00985,6.22331823040133,3.16785,4.560163632108197,False,False,False,True,False
22.0,0,0,9.07822,3.545046560985146,3.97548,2.1390919949566114,True,False,False,False,False
23.0,1,0,0.19472,6.894805742877747,9.54936,6.075073460368484,False,True,False,False,False
23.0,1,0,7.00501,6.792312591340552,5.18185,6.293124301383504,False,False,False,False,True
36.0,1,0,7.32599,7.206984139431866,3.89116,3.740357255371485,False,True,False,False,False
34.0,0,0,5.13804,6.641888694130586,6.61389,4.195140019689591,True,False,False,False,False
26.0,0,0,4.98732,6.804382630331413,6.52652,6.055418367211712,False,False,False,False,True
29.0,0,0,5.19132,7.742016596793283,1.9514,5.249592133603422,False,True,False,False,False
26.0,0,0,7.99512,6.787731701996727,7.52936,6.707971791242137,False,False,False,False,True
27.0,0,0,4.64818,6.380799523362771,3.49956,6.067533226397553,False,False,True,False,False
